Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
79	-183.77832	98.515945	-0.26124203	-587.3939	200.0	-16.642561	132.66158	0.07796015	-180.97261	1580000	-4.656613e-09	647.52673	-0.0015937022	-22.419834	0.5172578	0.0012525966	0.014049999	79.0	264.952933549881
80	-193.39302	188.60204	-0.25918838	-757.3734	200.0	-17.708845	253.11955	0.04714665	-162.07294	1600000	-2.0489097e-09	759.6421	-0.00071505195	-5.2468414	0.525607	0.006108801	0.0632	79.0	268.3517642021179
81	-190.36838	128.96204	-0.28869274	-625.3064	200.0	-18.138044	185.89262	-0.015276521	-168.61754	1620000	-3.7252903e-09	661.4303	-0.0015161231	-7.155182	0.502082	0.0022244002	0.014450001	79.0	272.7974510192871
82	-176.85365	122.7367	-0.22854611	-624.2766	200.0	-16.241802	168.23137	0.010423824	-166.33621	1640000	3.7252904e-10	570.2108	-0.0015887029	-6.4261184	0.49514383	0.0029318198	0.03325	79.0	276.2478361129761
83	-175.62408	94.19064	-0.29346603	-528.4835	200.0	-15.484762	122.7263	0.09163819	-157.12689	1660000	-7.4505807e-10	559.4106	-0.0014733113	-2.5710206	0.46727172	0.0026767761	0.015350001	79.0	279.73457980155945
84	-182.57729	96.979195	-0.16716833	-743.5295	200.0	-16.300438	126.643906	-0.01934895	-157.4106	1680000	-1.3038516e-09	731.8182	-0.001519691	-15.829059	0.4837884	0.0020759285	0.0119	79.0	283.7829248905182
85	-180.85078	95.85509	-0.2572893	-524.8746	200.0	-17.448273	136.48468	-0.21752286	-175.4491	1700000	7.4505807e-10	601.32776	-0.0022176513	-3.047589	0.46989498	0.0018035446	0.01215	79.0	287.207882642746
86	-172.3941	105.87305	-0.24591012	-565.48334	200.0	-16.063963	147.80959	-0.11385295	-168.96912	1720000	2.2351743e-09	608.2723	-0.0010698085	-4.9481325	0.4810357	0.004768626	0.0443	79.0	290.5088322162628
87	-195.25587	129.06107	-0.23158951	-474.79254	200.0	-18.042463	176.80617	-0.14016904	-158.99797	1740000	0.0	619.7279	-0.0010918957	-2.5135314	0.45413965	0.0031002103	0.02315	79.0	293.8248953819275
88	-151.443	120.26429	-0.25581563	-569.4123	200.0	-14.209842	160.70358	-0.16640353	-164.35637	1760000	3.3527612e-09	469.9007	-0.0015824052	-18.391376	0.43877786	0.0052229413	0.042749997	79.0	297.139878988266
89	-175.91379	92.14711	-0.16094115	-536.1216	200.0	-14.851667	113.622536	0.0655341	-148.84917	1780000	7.4505807e-10	533.4875	-0.0015024218	-7.1679506	0.44830418	0.0013675028	0.0126	79.0	300.4413733482361
90	-175.5123	140.45265	-0.12948424	-491.43994	200.0	-15.84339	181.53906	-0.12523665	-162.86618	1800000	2.7939677e-09	567.05695	-0.0014651639	-12.901831	0.46816388	0.002179906	0.01395	79.0	303.966383934021
91	-186.75188	86.12364	-0.32633454	-648.7355	200.0	-16.935865	116.12398	-0.14058815	-163.5396	1820000	3.7252903e-09	671.63086	-0.001113192	-8.34154	0.4673718	0.0018482534	0.0164	79.0	307.3059039115906
92	-153.43518	123.85728	-0.22099276	-449.92676	200.0	-14.125154	167.13145	-0.070123956	-163.02008	1840000	-3.7252904e-10	427.21075	-0.0016492661	-20.992863	0.47896728	0.011058385	0.08475	79.0	310.62707257270813
93	-178.02112	124.89973	-0.26232108	-432.04514	200.0	-14.8943	159.37688	0.17783561	-157.58852	1860000	-5.401671e-09	484.7486	-0.0015895965	-13.982346	0.5073937	0.0051948726	0.06525	79.0	313.96541237831116
94	-161.69385	103.43964	-0.22861198	-498.34567	200.0	-13.934935	132.7149	0.005228609	-153.00572	1880000	5.5879357e-10	444.02475	-0.0014520837	-9.27908	0.4738101	0.0016872564	0.015599999	79.0	317.2574164867401
95	-173.9527	76.62373	-0.30624843	-593.87665	200.0	-14.83712	98.77602	-0.02026242	-154.2112	1900000	4.4703485e-09	626.3535	-0.0013689982	-19.523249	0.47162628	0.0020263544	0.014649999	79.0	320.5559389591217
96	-187.98996	97.824936	-0.2997523	-572.20825	200.0	-17.336452	130.53258	-0.11212018	-161.41774	1920000	3.3527612e-09	565.4061	-0.0014680953	-2.2160523	0.47818574	0.002232783	0.01355	79.0	323.895015001297
97	-167.97119	126.40677	-0.22563908	-419.34253	200.0	-15.530809	169.95999	-0.04103136	-159.55122	1940000	3.1664968e-09	497.30606	-0.0018399128	-5.2142806	0.4909006	0.002578218	0.013150001	79.0	327.18292236328125
98	-193.51637	108.06481	-0.404774	-521.79895	200.0	-17.137873	138.46225	0.02013202	-156.16382	1960000	-3.259629e-09	617.9794	-0.0019560615	-3.0816193	0.4798574	0.0068622157	0.0709	79.0	330.52125120162964
99	-191.12004	132.40337	-0.21405837	-535.4923	200.0	-17.608248	176.31734	0.043986693	-162.2646	1980000	2.9802323e-09	629.621	-0.0012417892	-15.477911	0.45121384	0.0036952593	0.0343	79.0	333.8518981933594
100	-179.37286	129.7409	-0.24112591	-571.2451	200.0	-17.266476	176.15775	0.46409798	-170.92532	2000000	-2.2351743e-09	563.1456	-0.001577911	-43.988663	0.43638667	0.0045083133	0.03895	79.0	337.2060582637787
