Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
69	2191.5715	92.11424	2344.8833	2052.6318	1000.0	215.0247	68.652855	249.52084	61.148933	690000	3.7252904e-10	662.69275	-0.014964171	-114.88722	0.25909418	0.020620001	0.33549997	79.0	145.60823154449463
70	1901.3239	733.265	2361.2537	-251.24223	1000.0	201.8107	1678.6427	252.8789	5.9275403	700000	-2.2351743e-09	1432.141	-0.003553527	-508.20673	0.25104985	0.018230198	0.23629999	79.0	147.71026849746704
71	2282.491	138.43819	2494.546	2022.071	1000.0	220.8294	118.62836	248.14857	81.56405	710000	-1.1175871e-09	597.52167	-0.007814598	-127.73682	0.24726269	0.019799326	0.31080002	79.0	149.80341696739197
72	2295.0	123.16717	2514.6453	2064.838	1000.0	230.848	105.87504	259.31454	118.87884	720000	-3.7252904e-10	552.9979	-0.010179195	-25.842499	0.23447886	0.022534002	0.31030002	79.0	151.8909125328064
73	2327.466	104.47063	2486.386	2096.9893	1000.0	233.6428	91.71471	261.86407	103.02156	730000	-3.7252904e-10	507.7605	-0.012150714	-35.461052	0.23012872	0.024323132	0.3256	79.0	153.97798609733582
74	2342.5183	125.79001	2527.0427	2105.7886	1000.0	237.491	74.0694	262.8572	117.9155	740000	-5.2154063e-09	530.8319	-0.007843298	-18.1255	0.22153044	0.020228988	0.28519997	79.0	156.06407189369202
75	2010.3105	593.17804	2508.951	482.91586	1000.0	212.78818	1500.513	263.56232	-6.4988365	750000	-3.7252904e-10	1372.1438	-0.004437507	-311.33307	0.21419744	0.017994486	0.2589	79.0	158.1599817276001
76	2356.6409	193.91058	2646.2415	2006.6707	1000.0	229.45145	189.32373	264.38467	87.625984	760000	1.8626451e-09	752.7096	-0.007209316	-119.91138	0.20881398	0.018408924	0.29029998	79.0	160.25099635124207
77	2452.2598	297.95703	2602.867	1564.9634	1000.0	235.07602	704.28235	276.52826	-10.875239	770000	7.4505807e-10	942.7912	-0.00609783	-188.7804	0.19525604	0.019809823	0.28790003	79.0	162.33705258369446
78	2502.5352	149.37646	2715.4263	2215.0327	1000.0	251.97467	155.40038	283.27002	108.788414	780000	1.4901161e-09	551.45514	-0.008395681	-31.402607	0.18214758	0.019904766	0.30510002	79.0	164.42288041114807
79	2563.8015	61.0451	2654.6511	2454.318	1000.0	255.22873	43.19589	284.1858	136.38911	790000	-1.3038516e-09	422.75458	-0.016422179	-48.550407	0.17190604	0.022776242	0.3322	79.0	166.51061296463013
80	2665.025	127.04616	2787.5068	2404.4033	1000.0	262.7144	78.32894	288.98032	155.97621	800000	3.259629e-10	450.44205	-0.006636967	-62.082153	0.15813136	0.021701168	0.271	79.0	168.5991632938385
81	2577.1343	72.19399	2660.557	2449.5232	1000.0	267.09375	69.78998	294.24704	153.79669	810000	-2.9802323e-09	658.6439	-0.0159798	-89.44564	0.14768392	0.019398514	0.33030003	79.0	170.68503427505493
82	2705.2485	164.00905	3036.8062	2447.1013	1000.0	261.69342	86.58964	281.70142	149.75328	820000	3.3527612e-09	687.1222	-0.0049133506	-199.04597	0.14089584	0.017670559	0.2617	79.0	172.7734830379486
