Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
71	213.5747	69.35015	291.2497	56.93271	507.35294	35.75315	971.23706	115.76801	-154.74324	710000	-1.8626452e-10	1117.7356	-0.0007314994	-758.45496	0.09542443	0.0069476306	0.0568	79.0	327.02142119407654
72	255.74297	26.615562	289.15662	148.39368	298.54166	54.697674	326.43497	111.77257	-8.340183	720000	1.4901161e-09	513.8097	-0.0006263143	-284.7797	0.08481046	0.005566756	0.0588	79.0	330.8185613155365
73	234.87854	51.412548	283.14877	132.91092	414.78946	46.38884	629.84314	118.503265	-16.651861	730000	0.0	459.30014	-0.00051560556	-236.74551	0.076342836	0.0046922243	0.051199995	79.0	334.6646041870117
74	246.94179	36.583553	283.85498	128.3492	368.43478	42.53479	480.57715	147.264	-12.077597	740000	7.4505807e-10	372.50052	-0.0009232927	-112.146996	0.07853246	0.009040065	0.0766	79.0	338.5930483341217
75	254.57329	26.827513	284.5524	152.59435	311.2	53.211826	341.95273	121.359634	4.6720657	750000	0.0	359.59976	-0.0009504201	-102.15675	0.06346224	0.009548841	0.083500005	79.0	342.1359212398529
76	228.78796	74.45403	280.91608	21.993458	309.65216	58.514286	463.9524	121.63492	13.1668415	760000	0.0	852.5754	-0.00089934125	-360.74393	0.051913403	0.00490987	0.0549	79.0	345.7419378757477
77	240.76964	58.28402	303.2811	11.315565	271.23077	56.692883	334.2105	119.337456	8.647971	770000	1.4901161e-09	469.16327	-0.0018407371	-88.462364	0.059353255	0.007021515	0.079799995	79.0	349.0051906108856
78	251.80028	39.590702	295.04187	44.664703	325.0909	52.621395	476.3527	118.66773	6.4986014	780000	-7.4505807e-10	551.89856	-0.0013003855	-149.81161	0.042918317	0.004806326	0.0767	79.0	353.18911480903625
79	246.27039	45.295746	293.02017	29.918251	274.57144	60.23466	288.30762	128.26515	-5.244025	790000	-1.8626451e-09	505.22714	-0.0009656308	-108.45967	0.031030383	0.008357746	0.0645	79.0	356.4575033187866
80	233.86736	57.601025	300.74088	12.671351	304.83334	57.971973	466.66382	123.931244	6.5851564	800000	1.4901161e-09	577.1048	-0.0014032873	-114.98401	0.03690225	0.0064001433	0.0685	79.0	360.0423493385315
81	246.16418	38.12997	285.9561	139.0671	327.70834	44.637573	561.31415	121.47663	-12.578433	810000	-7.4505807e-10	352.36774	-0.0010470294	-107.320755	0.04478365	0.005546755	0.0629	79.0	363.50005316734314
82	252.40697	37.268627	292.67746	126.4581	301.44446	55.014713	601.75116	130.43585	4.0207043	820000	1.1175871e-09	276.80298	-0.0009279119	-105.78105	0.020000912	0.007697308	0.0864	79.0	366.96788334846497
83	250.3309	37.035698	281.9888	138.50948	335.5909	50.25563	726.06824	132.77197	-1.2204342	830000	-7.4505807e-10	292.08356	-0.0011019465	-80.36252	-0.006810295	0.0074178814	0.0914	79.0	370.71691703796387
84	244.7573	56.979687	296.3086	120.24667	391.7619	57.54944	343.60373	141.15633	5.682594	840000	-7.4505807e-10	742.776	-0.0006267083	-485.06378	-0.021813888	0.0024895943	0.0612	79.0	374.9632046222687
85	246.44621	53.86401	291.00232	30.829012	292.1111	53.533043	458.16888	142.73096	-18.233458	850000	0.0	561.2262	-0.0014984335	-169.12175	-0.04610002	0.007833252	0.0833	79.0	378.4621994495392
86	247.72739	49.65966	290.5436	46.709347	293.03845	48.558704	611.62384	136.99387	-14.545819	860000	-5.5879357e-10	588.79034	-0.00088094064	-209.5306	-0.049657747	0.0061096624	0.0574	79.0	382.42727041244507
87	243.25574	48.033947	284.29587	109.219	348.875	52.07505	619.28235	135.03568	0.8980432	870000	1.4901161e-09	448.5301	-0.0005796952	-144.61967	-0.056628693	0.0057580196	0.072000004	79.0	386.0864112377167
88	247.68642	50.519424	300.31912	18.784197	279.60715	53.76081	873.31665	144.64761	-38.401493	880000	3.7252904e-10	552.339	-0.0012943117	-151.46233	-0.07176311	0.00990645	0.094100006	79.0	389.88084721565247
89	249.19206	40.52742	289.6559	127.43887	299.85715	53.81115	709.8945	140.41331	2.4508193	890000	7.4505807e-10	305.27008	-0.0010076498	-103.36882	-0.07574712	0.0065330775	0.0653	79.0	393.7577016353607
90	246.14798	58.313793	296.7289	116.117226	368.9524	53.233395	623.72815	153.22989	-1.0260553	900000	-3.5390257e-09	593.84973	-0.00082110986	-321.14282	-0.096407995	0.005229802	0.0788	79.0	397.20955061912537
91	252.46072	41.05011	314.6849	46.613796	272.0645	60.433777	577.335	156.59708	4.282415	910000	0.0	432.5617	-0.0014944692	-108.6862	-0.10495962	0.010928781	0.0825	79.0	400.4684422016144
92	243.76727	75.72231	297.89914	9.855549	206.33333	75.93519	236.31778	152.722	-0.4880188	920000	-5.5879357e-10	625.39417	-0.0011918797	-121.99387	-0.12725374	0.008050324	0.0773	79.0	403.37367057800293
93	241.87328	49.636444	295.0081	35.140953	310.44	54.064262	674.9673	152.86281	-16.240213	930000	0.0	533.2377	-0.0011442859	-212.03691	-0.12848847	0.0045347996	0.0671	79.0	406.76525807380676
94	250.034	25.354467	282.76434	140.993	295.34616	57.9506	354.95248	154.19603	-3.129349	940000	-3.7252904e-10	407.18097	-0.0008383511	-150.3573	-0.1400358	0.0056154816	0.0664	79.0	410.19908452033997
95	249.69246	47.321014	303.08115	43.79846	284.92856	61.02745	504.04782	157.8222	5.5915365	950000	1.1175871e-09	560.46185	-0.0010619345	-212.22885	-0.14907697	0.005129284	0.07790001	79.0	413.59799456596375
96	252.41081	44.972916	302.8653	49.180725	262.44116	70.04247	426.2813	158.28436	13.070935	960000	1.8626451e-09	471.63297	-0.0010562347	-103.299095	-0.16858213	0.0045557143	0.0674	79.0	417.05488324165344
97	263.6153	16.121944	303.5601	232.707	237.59375	64.384125	381.92468	154.38513	6.502115	970000	3.7252904e-10	360.9029	-0.0010867978	-123.44911	-0.171855	0.0086577665	0.071600005	79.0	420.63878750801086
98	222.4793	83.25786	302.46582	19.681858	269.2353	70.88455	569.7441	159.06276	15.350717	980000	1.1175871e-09	930.0707	-0.0015467501	-240.09421	-0.18998381	0.0021578595	0.0594	79.0	423.86547350883484
99	251.66818	34.59385	307.97342	65.22351	282.9655	58.524944	585.50275	151.33202	-1.3626392	990000	-3.3527612e-09	580.784	-0.0014482735	-167.3534	-0.19248576	0.008762828	0.099199995	79.0	427.16454696655273
100	250.05562	56.795734	309.77164	11.734188	270.63333	66.390335	482.35504	152.42937	5.030471	1000000	7.4505807e-10	614.8907	-0.001442936	-248.3999	-0.19791369	0.008719321	0.0846	79.0	430.499306678772
101	238.35094	68.86355	291.758	-31.88025	276.72415	55.599537	708.8749	152.64215	-49.339893	1010000	1.4901161e-09	684.1631	-0.0020253023	-206.60408	-0.20889524	0.010049974	0.0888	79.0	435.25076365470886
102	257.9951	41.551353	291.51135	133.30362	326.28	57.81497	533.3913	140.9558	-2.1295063	1020000	-7.4505807e-10	479.6634	-0.00078770967	-232.51822	-0.21256956	0.0045276843	0.0678	79.0	439.3774514198303
103	245.96521	62.470573	287.96475	20.599567	288.34784	50.8323	569.1294	154.15744	-6.5537953	1030000	1.8626451e-09	682.9266	-0.00090173807	-211.8665	-0.22398539	0.007957494	0.0755	79.0	442.8064019680023
104	242.7016	60.368073	296.07346	26.296053	217.94444	64.1769	386.64432	154.3992	-16.274618	1040000	3.7252904e-10	675.5066	-0.0019384663	-219.8649	-0.22768585	0.013811046	0.13229999	79.0	445.74019837379456
105	245.8121	37.212025	297.9087	46.459076	254.2069	69.56123	301.03375	158.69177	1.4053398	1050000	0.0	689.88635	-0.0010276436	-217.6866	-0.2434688	0.0025894188	0.0853	79.0	449.24301314353943
106	261.53665	16.349129	301.19357	221.60144	250.09677	62.045963	523.6329	156.08235	-13.406937	1060000	5.5879357e-10	296.87946	-0.0015878195	-83.72383	-0.27167308	0.008225167	0.0788	79.0	453.0426354408264
107	225.39091	79.96695	296.69626	1.1432725	332.625	59.11105	581.01807	164.4539	12.897571	1070000	1.8626452e-10	834.833	-0.00086991524	-393.05792	-0.28158408	0.0027165622	0.0748	79.0	457.37341237068176
108	249.3058	39.609535	285.17435	35.535614	236.60715	56.813663	172.57417	147.33862	-1.3452104	1080000	7.4505807e-10	668.3419	-0.00085048133	-303.22543	-0.30511707	0.008939792	0.072399996	79.0	460.59880781173706
109	254.54445	18.472174	308.49893	198.48732	250.9697	66.45144	344.2767	147.24084	-0.19195442	1090000	1.4901161e-09	337.8522	-0.0018999409	-103.317665	-0.30150947	0.0099327015	0.087	79.0	463.8088264465332
110	251.03818	35.962105	286.21472	42.855644	271.03226	64.694084	672.29236	158.6157	1.7823331	1100000	-7.4505807e-10	434.3891	-0.0015311696	-85.41199	-0.30816293	0.007965053	0.1012	79.0	467.6103193759918
111	242.02174	52.38557	300.3669	8.042364	277.6207	64.113266	540.4655	160.76584	-2.4511676	1110000	0.0	1056.5422	-0.0007655358	-432.33203	-0.31168956	0.004958934	0.073	79.0	471.4799108505249
112	258.75476	33.86589	298.25473	142.88028	268.03845	59.06935	552.7092	159.67783	4.4120784	1120000	3.7252904e-10	379.6035	-0.001405173	-78.83781	-0.31438208	0.008674838	0.100800015	79.0	474.65129470825195
113	261.5897	37.079353	311.04578	211.51544	237.08333	71.19997	342.52496	161.47876	-10.313503	1130000	5.5879357e-10	351.19418	-0.0025464408	-100.07424	-0.3368879	0.010710134	0.0855	79.0	477.87487268447876
114	249.51991	27.170319	293.3741	158.2894	269.0	68.10621	433.3277	155.80858	14.623835	1140000	1.4901161e-09	446.55682	-0.0009314719	-215.27518	-0.33960348	0.0025891156	0.071600005	79.0	481.2640244960785
115	263.78018	23.035767	299.59662	181.2078	235.0	67.30236	456.09708	157.34839	6.4038033	1150000	3.7252903e-09	315.88092	-0.0012261563	-93.65104	-0.36032844	0.005388053	0.0625	79.0	484.45264744758606
116	255.1956	36.36394	296.6329	152.05952	247.27272	60.578575	648.8778	160.04877	-8.397145	1160000	-2.9802323e-09	634.37366	-0.0015536838	-329.61804	-0.3738719	0.003051238	0.0854	79.0	487.75010418891907
117	261.5881	31.68397	312.15564	117.97239	266.1613	57.592064	645.9557	152.8731	-8.614555	1170000	7.4505807e-10	555.61633	-0.001662357	-245.88528	-0.40744933	0.010540059	0.08670001	79.0	491.7320296764374
118	259.6089	35.840755	313.71182	14.216794	204.56097	82.72175	238.32077	164.78278	7.2951465	1180000	-1.8626451e-09	530.9166	-0.0013748074	-143.8918	-0.41480836	0.00663668	0.1013	79.0	494.85560417175293
119	250.9088	53.8054	320.5954	22.30077	246.90625	73.0908	330.22342	162.40784	20.942251	1190000	-7.4505807e-10	619.24475	-0.0021263876	-176.96121	-0.4398884	0.01006648	0.097899996	79.0	498.28663206100464
120	228.72166	77.58946	300.3801	-169.75665	263.67648	71.78985	373.75128	274.72815	8.622176	1200000	-2.2351743e-09	1941.6016	-0.0019204483	-993.0329	-0.4422759	0.0053507476	0.1107	79.0	501.67277693748474
121	262.49255	16.699686	294.27457	216.82703	263.96667	56.56035	401.48297	147.63528	-29.514284	1210000	1.4901161e-09	641.53345	-0.0033870868	-409.46796	-0.45474905	0.007980569	0.108799994	79.0	505.06988430023193
