Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
124	272.68463	39.734478	323.4581	47.1141	206.4	93.598946	700.1298	156.2208	-10.668828	1240000	1.1175871e-09	222.19426	-0.00063525053	-56.285522	0.4507564	0.00194245	0.0458	79.0	385.4827105998993
125	280.5624	23.397251	314.71347	179.87022	222.95	92.136986	732.6535	154.71095	3.0544064	1250000	0.0	140.85072	-0.00047933654	-37.09911	0.46992606	0.0032155071	0.0244	79.0	388.13111901283264
126	258.79086	60.814793	306.3477	41.283615	186.09525	96.06522	444.81186	164.51454	-51.021347	1260000	2.2351743e-09	635.2098	-0.00073082885	-305.83966	0.4473141	0.0021298635	0.025599997	79.0	390.77741718292236
127	268.62833	53.211628	320.79492	46.369965	188.32433	83.32028	566.99115	147.20798	-51.702686	1270000	-1.6763806e-09	442.22015	-0.00040283753	-244.04623	0.48196298	0.0033303313	0.0434	79.0	393.37478160858154
128	277.1944	16.339882	317.83817	243.46982	190.2381	94.093666	530.1019	150.70416	2.936508	1280000	-7.4505807e-10	250.98613	-0.00052858604	-114.777145	0.474435	0.0024770126	0.031199997	79.0	396.1135094165802
129	271.96823	44.00862	316.7625	53.478348	208.13333	92.96563	703.21204	159.59882	-18.879995	1290000	-7.4505807e-10	179.91475	-0.0005855632	-91.76221	0.4792889	0.0032901936	0.034399997	79.0	398.89508271217346
130	278.21252	38.091015	320.09436	34.94562	200.75	96.26914	457.81287	144.7954	-63.863586	1300000	1.4901161e-09	228.61739	-0.0015137356	-108.491165	0.45488292	0.019659378	0.0403	79.0	401.4548406600952
131	260.24567	49.99927	317.01874	21.71411	199.09302	91.71793	323.43018	163.01509	-124.38986	1310000	-3.7252904e-10	209.14914	-0.0008580295	-51.492638	0.4831263	0.0047340468	0.053900003	79.0	404.0203688144684
132	273.82037	36.490913	317.22366	32.917522	191.69768	93.625046	469.85098	154.28896	-60.710316	1320000	-1.1175871e-09	301.08075	-0.00079628767	-126.01082	0.45922726	0.0019567558	0.033	79.0	406.770592212677
133	258.05322	95.810265	314.08286	-183.00803	185.79591	98.05655	312.8379	160.3408	-244.24164	1330000	-1.8626451e-09	727.2389	-0.0006693348	-431.09464	0.43460184	0.0038859458	0.0486	79.0	409.2631583213806
134	273.5447	43.689724	321.875	140.64938	253.81818	69.7888	1186.9784	151.23108	-22.366861	1340000	1.8626451e-09	379.73578	-0.0007856151	-136.29272	0.5047587	0.013048241	0.15799999	79.0	412.18912649154663
135	284.8517	15.574737	318.00778	248.1597	192.82608	96.80567	409.73236	156.0237	3.4010015	1350000	-1.1175871e-09	143.66707	-0.00096828537	-84.28503	0.43684807	0.0025048337	0.028399998	79.0	414.666259765625
136	281.12543	11.019236	319.79663	241.37738	194.54347	100.80188	282.8136	170.73773	-2.4592202	1360000	7.4505807e-10	160.14406	-0.00095271866	-21.07906	0.44673014	0.0037264214	0.0484	79.0	417.14250135421753
137	278.5114	29.582794	320.79248	63.116623	195.64444	102.231	166.64188	158.17392	-8.576129	1370000	1.4901161e-09	229.21562	-0.0012166041	-59.427082	0.45552403	0.0029682515	0.031199997	79.0	419.6418776512146
138	279.97287	14.653345	311.01462	242.08745	192.02272	100.62345	188.8563	158.90614	19.566406	1380000	-1.4901161e-09	118.55332	-0.0007572658	-32.374935	0.46385866	0.0015582613	0.033200003	79.0	422.1869921684265
139	284.40155	23.704418	311.8643	245.69266	200.2889	101.240944	159.496	152.43694	-1.8365257	1390000	-7.4505807e-10	70.254776	-0.0032151446	-17.093113	0.43370062	0.0059525846	0.0418	79.0	424.6066184043884
140	280.45294	31.26298	318.59546	60.05783	184.17392	102.68629	306.14206	157.21844	8.2731495	1400000	0.0	234.9548	-0.0005428155	-105.333176	0.43877164	0.0014703976	0.024099998	79.0	427.1779372692108
141	270.91342	51.473385	320.13254	36.97481	180.24445	98.061165	584.46625	160.21033	-52.194443	1410000	7.4505807e-10	226.1847	-0.0008416282	-121.01774	0.44780594	0.002312523	0.033200003	79.0	429.8455216884613
142	262.25006	51.053535	313.54727	46.7366	237.62857	74.77108	1242.246	152.86792	-79.72895	1420000	-1.3038516e-09	464.41415	-0.001569381	-183.12308	0.47894067	0.0063324734	0.0589	79.0	433.225572347641
143	278.10208	18.574333	309.07907	213.30756	193.83333	97.107216	249.663	146.38545	-55.474228	1430000	-2.2351743e-09	219.33818	-0.0018314883	-133.70456	0.450082	0.0055985865	0.0501	79.0	435.6594965457916
144	284.74576	16.375278	315.26715	243.54326	187.5625	102.0712	188.03204	150.76073	18.148502	1440000	1.4901161e-09	128.1901	-0.0007724853	-59.15873	0.42896628	0.0031283102	0.046600003	79.0	438.08837938308716
145	282.67007	19.828545	320.29843	238.578	189.4762	96.88833	606.49	162.03542	-5.2757797	1450000	1.4901161e-09	88.032036	-0.00092253636	-31.237192	0.46039224	0.0047736824	0.0582	79.0	440.8364849090576
146	276.58994	44.24797	320.7131	1.7834857	184.28	105.03875	148.87036	173.80533	-30.063925	1460000	1.4901161e-09	169.20721	-0.000748909	-74.82053	0.42499822	0.0033320568	0.0259	79.0	443.2301836013794
147	281.07974	21.470982	314.68936	241.5707	188.78572	95.08545	649.5001	165.10678	-11.268986	1470000	3.7252904e-10	157.07309	-0.00043970245	-61.99845	0.45112833	0.0038683962	0.027499998	79.0	446.08189058303833
148	284.6668	19.483923	318.99097	241.7944	193.15909	95.52366	720.01904	167.33432	-25.978949	1480000	-2.2351743e-09	148.494	-0.00089619553	-49.84374	0.4137515	0.004077487	0.043199997	79.0	449.0639669895172
149	282.83957	13.757536	322.80295	212.45291	202.33333	100.76972	212.7506	156.89761	-11.723546	1490000	-2.0489097e-09	176.97824	-0.0010426189	-45.325264	0.4292925	0.004126535	0.0434	79.0	451.5223104953766
150	272.22208	48.524525	316.77588	52.173702	203.88373	96.23459	606.98315	175.39365	0.35014468	1500000	-1.4901161e-09	365.11404	-0.00038012763	-231.60806	0.4718296	0.0048571853	0.06289999	79.0	454.5620279312134
